"com_name","com_code","nat"
"Antisanti","2B016",458.36038421944
"Antist","65016",350.872867179659
"Antogny-le-Tillac","37005",297.55627560349
"Antoigné","49009",268.340624088656
"Antoingt","63005",292.651510480888
"Antonne-et-Trigonant","24011",373.156657266977
"Antony","92002",144.041685810952
"Antran","86007",293.442266384778
"Antras","09011",560.351405980619
"Antras","32003",319.1841684908
"Antrenas","48005",402.713651217379
"Antugnac","11010",405.531009323064
"Antully","71010",384.982464774417
"Anvéville","76023",279.204647676162
"Anvin","62036",282.590259904113
"Any-Martin-Rieux","02020",301.435693771316
"Anzat-le-Luguet","63006",358.324424267933
"Anzeling","57025",317.941091360066
"Anzême","23004",347.615140078189
"Anzex","47012",366.48210338742
"Anzin","59014",163.610058785108
"Anzin-Saint-Aubin","62037",223.24928032366
"Anzy-le-Duc","71011",281.265668490258
"Aoste","38012",264.10590778098
"Aougny","51013",272.970492329075
"Aouste","08016",311.432881270798
"Aouste-sur-Sye","26011",390.824598525514
"Aouze","88010",336.15300841061
"Apach","57026",358.536249845086
"Apchat","63007",385.574026143507
"Apchon","15009",304.51064443732
"Apinac","42006",341.436566395385
"Appelle","81015",302.406194037712
"Appenai-sous-Bellême","61005",276.747307495055
"Appenans","25019",351.335345405768
"Appenwihr","68008",341.752510092123
"Appeville","50016",278.51587730356
"Appeville-Annebault","27018",312.450659925336
"Appietto","2A017",447.445029090656
"Appilly","60021",300.537609433625
"Appoigny","89013",313.685717861165
"Apprieu","38013",316.79294843313
"Appy","09012",532.052690435469
"Apremont","01011",479.051069262688
"Apremont","08017",448.15743987976
"Apremont","60022",369.386113463167
"Apremont","70024",337.396693986045
"Apremont","73017",396.99647350579
"Apremont","85006",285.399161620866
"Apremont-la-Forêt","55012",411.674296886385
"Apremont-sur-Allier","18007",473.396826841797
"Aprey","52014",393.700286286134
"Apt","84003",359.557649265285
"Arabaux","09013",425.467411062062
"Arâches-la-Frasse","74014",466.99726147092
"Aragnouet","65017",499.84602776137
"Aragon","11011",394.38397485077
"Aramits","64029",427.916443463397
"Aramon","30012",353.207746659815
"Aranc","01012",450.501366271556
"Arancou","64031",327.520141180081
"Arandas","01013",428.929030972444
"Arandon-Passins","38297",339.396662661049
"Araujuzon","64032",322.790550273696
"Araules","43007",375.860094547747
"Araux","64033",355.892401349567
"Arbanats","33007",336.841526588434
"Arbas","31011",485.257660319545
"Arbecey","70025",397.538172746209
"Arbellara","2A018",433.939952918028
"Arbent","01014",461.216626603921
"Arbéost","65018",507.277745558075
"Arbérats-Sillègue","64034",282.227061120288
"Arbigny","01016",307.080011863749
"Arbigny-sous-Varennes","52015",391.052625061912
"Arbin","73018",289.92269967305
"Arblade-le-Bas","32004",352.499737091177
"Arblade-le-Haut","32005",342.771077321255
"Arbois","39013",407.357361477573
"Arbon","31012",473.91274631635
"Arbonne","64035",332.179110063246
"Arbonne-la-Forêt","77006",339.700687157087
"Arboras","34011",456.380694275274
"Arbori","2A019",512.13607519632
"Arbot","52016",465.248887408798
"Arbouans","25020",203.576876513317
"Arboucave","40005",323.25801907675
"Arbouet-Sussaute","64036",328.356430748949
"Arbourse","58009",370.566630458397
"Arboussols","66007",470.380970000569
"Arboys en Bugey","01015",413.568203582195
"Arbrissel","35005",260.104788102811
"Arbus","64037",384.404174134243
"Arbusigny","74015",323.706955268845
"Arc-en-Barrois","52017",487.092366957903
"Arc-et-Senans","25021",342.378715989814
"Arc-lès-Gray","70026",296.984933261426
"Arc-sous-Cicon","25025",391.693956459612
"Arc-sous-Montenot","25026",415.190788013319
"Arc-sur-Tille","21021",280.044086713141
"Arcachon","33009",276.832011300663
"Arçais","79010",306.854016723116
"Arcambal","46007",458.503883495146
"Arcangues","64038",345.914695486678
"Arçay","18008",271.429850486787
"Arçay","86008",286.685807946646
"Arceau","21016",316.781316465997
"Arcenant","21017",408.224877328759
"Arcens","07012",477.616740088106
"Arces","17015",279.91501276002
"Arces-Dilo","89014",386.197453450972
"Arcey","21018",428.251383763838
"Arcey","25022",342.644004589788
"Archail","04009",476.839395807645
"Archamps","74016",355.21289383306
"Archelange","39014",336.694192083063
"Arches","15010",427.186526979836
"Arches","88011",392.614791709048
"Archettes","88012",432.508259943591
"Archiac","17016",280.168562472011
"Archignac","24012",398.961190146029
"Archignat","03005",318.870943556142
"Archigny","86009",303.017848580744
"Archingeay","17017",285.300257731959
"Archon","02021",284.002859985078
"Arcinges","42007",316.034337771549
"Arcins","33010",388.207114670381
"Arcis-le-Ponsart","51014",341.559255253399
"Arcis-sur-Aube","10006",244.515768614554
"Arcisses","28236",312.524747540984
"Arcizac-Adour","65019",294.016170814036
"Arcizac-ez-Angles","65020",325.153575129534
"Arcizans-Avant","65021",472.548791621912
"Arcizans-Dessus","65022",461.255648311251
"Arcomps","18009",299.569433639334
"Arcon","42008",415.885074502275
"Arçon","25024",345.655571121696
"Arconcey","21020",282.219413576115
"Arçonnay","72006",256.85257433646
"Arconsat","63008",395.700852282774
"Arconville","10007",400.950792416401
"Arcueil","94003",102.102559755891
"Arcy-Sainte-Restitue","02022",317.736434460328
"Arcy-sur-Cure","89015",396.566443399507
"Ardelles","28008",290.740559870799
"Ardelu","28009",258.272844018572
"Ardenais","18010",297.681861673045
"Ardenay-sur-Mérize","72007",350.609084652443
"Ardengost","65023",545.54527532291
"Ardentes","36005",326.366633436857
"Ardes","63009",396.775396423141
"Ardeuil-et-Montfauxelles","08018",292.545086492455
"Ardiège","31013",351.125252321356
"Ardillières","17018",273.480322272978
"Ardin","79012",269.009485997495
"Ardizas","32007",287.584325489828
"Ardoix","07013",352.192649211254
"Ardon","39015",418.664153583087
"Ardon","45006",402.732091428069
"Ardouval","76024",377.42328286914
"Ardres","62038",272.675155894866
"Aregno","2B020",410.553223582141
"Areines","41003",291.31812212738
"Arelaune-en-Seine","76401",420.106050849339
"Aren","64039",382.21533636167
"Arengosse","40006",375.998125310854
"Arenthon","74018",295.689672102402
"Arès","33011",392.400867700348
"Aresches","39586",403.68717343671
"Aressy","64041",276.77139231327
"Arette","64040",530.371218212558
"Arfeuille-Châtain","23005",352.043719151759
"Arfeuilles","03006",375.548219629468
"Arfons","81016",476.942995444752
"Argagnon","64042",319.574750687758
"Arganchy","14019",265.535467565291
"Argançon","10008",350.552361396304
"Argancy","57028",278.339783146812
"Argein","09014",458.91749068501
"Argelès-Bagnères","65024",315.630688622755
"Argelès-Gazost","65025",269.027471815472
"Argelès-sur-Mer","66008",397.941582884643
"Argeliers","11012",313.112932805164
"Argelliers","34012",488.904454925383
"Argelos","40007",375.253558282209
"Argelos","64043",330.962846851654
"Argelouse","40008",401.174444717358
"Argences","14020",270.3923048676
"Argences en Aubrac","12223",369.483089514173
"Argens-Minervois","11013",339.783437283437
"Argent-sur-Sauldre","18011",353.930340236072
"Argentan","61006",225.993478686173
"Argentat-sur-Dordogne","19010",418.408280801122
"Argentenay","89016",374.170682575347
"Argenteuil","95018",139.583978497094
"Argenteuil-sur-Armançon","89017",360.292643735221
"Argentières","77007",330.084572490706
"Argentine","73019",473.130059900687
"Argenton","47013",358.030127804974
"Argenton-sur-Creuse","36006",323.566022050506
"Argentonnay","79013",282.680246035285
"Argentré","53007",266.772644187347
"Argentré-du-Plessis","35006",279.824934767637
"Argenvières","18012",374.087901420983
"Argenvilliers","28010",300.501556073037
"Argers","51015",276.457464260605
"Arget","64044",357.157387902498
"Argiésans","90004",286.601870218192
"Argillières","70027",375.695641324239
"Argilliers","30013",387.870730113468
"Argilly","21022",394.331589674713
"Argis","01017",421.74680764123
"Argiusta-Moriccio","2A021",488.935270033145
"Argœuves","80024",246.589262839175
"Argol","29001",318.867346677915
"Argonay","74019",285.750852977667
"Argoules","80025",301.495734397983
"Argueil","76025",284.706868733433
"Arguel","80026",263.666562694947
"Arguenos","31014",541.603452083027
"Argut-Dessous","31015",486.399509803922
"Argy","36007",304.336342285306
"Arhansus","64045",349.602891602367
"Aries-Espénan","65026",313.215251448601
"Arifat","81017",383.609919252692
"Arignac","09015",422.127022914842
"Arinthod","39016",412.569733415269
"Arith","73020",501.962883547754
"Arlanc","63010",341.297255661983
"Arlay","39017",326.720112128869
"Arlebosc","07014",402.672746539931
"Arlempdes","43008",356.508314436886
"Arles","13004",358.233124632007
"Arles-sur-Tech","66009",469.344330752212
"Arlet","43009",504.839452353382
"Arleuf","58010",420.373380973649
"Arleux","59015",277.780431902016
"Arleux-en-Gohelle","62039",241.703429042277
"Arlos","31017",544.547906703582
"Armaillé","49010",289.473655531864
"Armancourt","60023",280.022148177185
"Armancourt","80027",252.606620336503
"Armaucourt","54021",270.458933015907
"Armbouts-Cappel","59016",241.305993690852
"Armeau","89018",366.820906633233
"Armendarits","64046",355.454418145504
"Armentières","59017",198.605627483656
"Armentières-en-Brie","77008",349.983668272159
"Armentières-sur-Avre","27019",287.588738092131
"Armentières-sur-Ourcq","02023",290.722668857461
"Armentieux","32008",290.401847763879
"Armes","58011",433.944361879993
"Armillac","47014",313.514210043802
"Armissan","11014",353.233973431117
"Armix","01019",457.815800057455
"Armous-et-Cau","32009",354.566253123115
"Armoy","74020",362.52636742703
"Arnac","15011",430.948096446701
"Arnac-la-Poste","87003",280.786268222821
"Arnac-Pompadour","19011",322.443413333333
"Arnac-sur-Dourdou","12009",509.437433388238
"Arnage","72008",246.252796996909
"Arnancourt","52019",414.129975733322
"Arnas","69013",265.033236832065
"Arnaud-Guilhem","31018",349.251436856004
"Arnave","09016",467.039954064788
"Arnaville","54022",403.564459930314
"Arnay-le-Duc","21023",284.164871444293
"Arnay-sous-Vitteaux","21024",331.714823791432
"Arnayon","26012",516.539310989994
"Arné","65028",307.455359291524
"Arnéguy","64047",487.175800600694
"Arnèke","59018",252.414915093219
"Arnicourt","08021",267.653239678899
"Arnières-sur-Iton","27020",372.83380886845
"Arnos","64048",300.934126706335
"Arnouville","95019",148.383293756111
"Arnouville-lès-Mantes","78020",290.961147831694
"Aroffe","88013",389.341529670741
"Aromas","39018",415.713343254729
"Aron","53008",276.663294744915
"Aroue-Ithorots-Olhaïby","64049",363.990423465857
"Aroz","70028",353.715851959537
"Arpaillargues-et-Aureillac","30014",363.157626575829
"Arpajon","91021",172.582346070415
"Arpajon-sur-Cère","15012",324.188793060053
"Arpavon","26013",451.585951393005
"Arpenans","70029",330.263659064425
"Arpheuilles","18013",494.442276097309
"Arpheuilles","36008",293.142775454773
"Arpheuilles-Saint-Priest","03007",299.947122241799
"Arphy","30015",490.71154395929
"Arquenay","53009",281.179641095934
"Arques","11015",418.284805995916
"Arques","12010",292.033299016649
"Arques","62040",313.528214088324
"Arques-la-Bataille","76026",342.263919250803
"Arquettes-en-Val","11016",444.185643153527
"Arquèves","80028",277.410269682696
"Arquian","58012",351.90568405104
"Arracourt","54023",328.622885954599
"Arradon","56003",289.879258451472
"Arraincourt","57027",281.644601057136
"Arrancourt","91022",276.262367864693
"Arrancy","02024",347.81452074392
"Arrancy-sur-Crusne","55013",298.739005204402
"Arrans","21025",421.184449013784
"Arras","62041",156.634258636914
"Arras-en-Lavedan","65029",489.453152454371
"Arras-sur-Rhône","07015",379.360365546521
"Arrast-Larrebieu","64050",370.96874016574
"Arraute-Charritte","64051",377.447992461917
"Arraye-et-Han","54024",289.778234086242
"Arrayou-Lahitte","65247",389.239033641161
"Arre","30016",495.679690949227
"Arreau","65031",487.904141628585
"Arrelles","10009",368.253276077019
"Arrembécourt","10010",305.331395023763
"Arrènes","23006",384.785492264791
"Arrens-Marsous","65032",501.414378957939
"Arrentès-de-Corcieux","88014",462.748008248196
"Arrentières","10011",353.060759348145
"Arrest","80029",267.138209051492
"Arreux","08022",361.990303260766
"Arriance","57029",356.983806363012
"Arricau-Bordes","64052",352.703838403696
"Arrien","64053",282.790874865543
"Arrien-en-Bethmale","09017",521.707195414336
"Arrigas","30017",514.054633991845
"Arrigny","51016",417.966211680465
"Arro","2A022",488.284488985193
"Arrodets","65034",413.674978867287
"Arrodets-ez-Angles","65033",385.388161295881
"Arromanches-les-Bains","14021",274.283918128655
"Arronnes","03008",370.936663075265
"Arronville","95023",314.867768595041
"Arros-de-Nay","64054",363.045059590207
"Arrosès","64056",338.667370425567
"Arrouède","32010",344.058405877632
"Arrout","09018",406.048858204992
"Arry","57030",344.770494638533
"Arry","80030",284.503815153143
"Ars","16018",311.469245250727
"Ars","23007",352.826615941629
"Ars-en-Ré","17019",321.875301657633
"Ars-Laquenexy","57031",314.223416655874
"Ars-les-Favets","63011",277.455520297626
"Ars-sur-Formans","01021",244.589870111022
"Ars-sur-Moselle","57032",419.390466427473
"Arsac","33012",391.445938444458
"Arsac-en-Velay","43010",366.067667157979
"Arsague","40011",303.386607044275
"Arsans","70030",390.653491009234
"Arsonval","10012",399.059329591355
"Arsure-Arsurette","39020",424.189017286438
"Arsy","60024",317.396168915977
"Art-sur-Meurthe","54025",299.976969027313
"Artagnan","65035",288.288575075794
"Artaise-le-Vivier","08023",349.826938505828
"Artaix","71012",312.791679166042
"Artalens-Souin","65036",378.172591447707
"Artannes-sur-Indre","37006",294.713278384816
"Artannes-sur-Thouet","49011",268.366043613707
"Artas","38015",291.267430405044
"Artassenx","40012",344.564540872233
"Artemare","01022",327.801254977676
"Artemps","02025",282.784011573055
"Artenay","45008",236.560319297076
"Arthaz-Pont-Notre-Dame","74021",310.038157628149
"Arthel","58013",342.956224279835
"Arthémonay","26014",340.835905993603
"Arthenac","17020",319.872783855149
"Arthès","81018",301.008745548081
"Arthez-d'Armagnac","40013",350.412341715713
"Arthez-d'Asson","64058",395.233628506283
"Arthez-de-Béarn","64057",341.960285918513
"Arthezé","72009",285.613795952086
"Arthies","95024",332.665778109506
"Arthon","36009",365.034606064685
"Arthonnay","89019",345.331065442627
"Arthun","42009",301.077715436628
"Artigat","09019",352.834568269597
"Artignosc-sur-Verdon","83005",470.311097033048
"Artigue","31019",522.173002391358
"Artigueloutan","64059",273.092503829619
"Artiguelouve","64060",370.070884658455
"Artiguemy","65037",348.326296098343
"Artigues","09020",574.137657923427
"Artigues","11017",527.921401920607
"Artigues","65038",370.885880077369
"Artigues","83006",515.777649797819
"Artigues-près-Bordeaux","33013",209.850706713781
"Artins","41004",312.318673974068
"Artix","09021",373.487457699952
"Artix","64061",270.25470990514
"Artolsheim","67011",312.438208636929
"Artonne","63012",256.603246679532
"Artres","59019",253.214263794267
"Artzenheim","68009",314.160211850381
"Arudy","64062",498.974655841864
"Arue","40014",401.339754629402
"Arvert","17021",264.871497126607
"Arveyres","33015",327.415541081019
"Arvière-en-Valromey","01453",435.967823368352
"Arvieu","12011",320.872575931993
"Arvieux","05007",526.045639678108
"Arvigna","09022",388.936661423152
"Arvillard","73021",471.802990505896
"Arville","77009",254.882614479765
"Arvillers","80031",278.432982280696
"Arx","40015",423.2997093071
"Arzacq-Arraziguet","64063",320.31907396774
"Arzal","56004",275.806511333122
"Arzano","29002",326.347537309031
"Arzembouy","58014",382.125903502811
"Arzenc-d'Apcher","48007",396.295048284364
"Arzenc-de-Randon","48008",462.415036860675
"Arzens","11018",357.131243017527
"Arzillières-Neuville","51017",290.218400182762
"Arzon","56005",303.06177399757
"Arzviller","57033",337.268126595992
"Asasp-Arros","64064",455.733527034699
"Ascain","64065",400.0773657289
"Ascarat","64066",360.920281845814
"Aschbach","67012",255.269551372108
"Aschères-le-Marché","45009",256.513956148713
"Asco","2B023",561.842302822143
"Ascou","09023",563.458786206588
"Ascoux","45010",234.941190662887
"Ascros","06005",496.183817122942
"Asfeld","08024",265.15231297434
